0.8523,-0.5359,0.2529
0.8564,-0.5425,0.2515
0.8542,-0.5503,0.2507
0.8501,-0.5530,0.2502
0.8499,-0.5503,0.2532
0.8518,-0.5459,0.2527
0.8535,-0.5393,0.2483
0.8523,-0.5369,0.2488
0.8501,-0.5359,0.2473
0.8489,-0.5317,0.2461
0.8474,-0.5305,0.2480
0.8479,-0.5303,0.2485
0.8506,-0.5310,0.2512
0.8523,-0.5344,0.2534
0.8518,-0.5393,0.2537
0.8496,-0.5417,0.2527
0.8462,-0.5383,0.2522
0.8450,-0.5303,0.2524
0.8455,-0.5261,0.2520
0.8455,-0.5269,0.2507
0.8472,-0.5303,0.2473
0.8503,-0.5354,0.2429
0.8499,-0.5403,0.2419
0.8481,-0.5427,0.2444
0.8506,-0.5410,0.2473
0.8503,-0.5435,0.2498
0.8486,-0.5493,0.2532
0.8491,-0.5515,0.2556
0.8474,-0.5522,0.2539
0.8447,-0.5476,0.2483
0.8418,-0.5410,0.2434
0.8398,-0.5400,0.2422
0.8408,-0.5415,0.2417
0.8428,-0.5437,0.2432
0.8445,-0.5464,0.2458
0.8467,-0.5496,0.2483
0.8484,-0.5486,0.2515
0.8489,-0.5486,0.2500
0.8484,-0.5508,0.2454
0.8442,-0.5503,0.2441
0.8408,-0.5464,0.2437
0.8398,-0.5420,0.2422
0.8418,-0.5403,0.2422
0.8413,-0.5425,0.2456
0.8394,-0.5420,0.2510
0.8435,-0.5417,0.2498
0.8428,-0.5498,0.2441
0.8401,-0.5527,0.2432
0.8386,-0.5525,0.2437
0.8389,-0.5562,0.2410
0.8403,-0.5569,0.2412
0.8396,-0.5525,0.2458
0.8401,-0.5513,0.2498
0.8440,-0.5488,0.2488
0.8459,-0.5461,0.2471
0.8438,-0.5498,0.2449
0.8433,-0.5503,0.2415
0.8425,-0.5508,0.2429
0.8396,-0.5518,0.2500
0.8406,-0.5518,0.2527
0.8440,-0.5530,0.2515
0.8467,-0.5532,0.2502
0.8459,-0.5532,0.2493
0.8440,-0.5525,0.2473
0.8423,-0.5503,0.2444
0.8396,-0.5496,0.2446
0.8386,-0.5510,0.2434
0.8401,-0.5515,0.2417
0.8455,-0.5498,0.2439
0.8467,-0.5496,0.2471
0.8433,-0.5505,0.2488
0.8398,-0.5505,0.2483
0.8391,-0.5474,0.2463
0.8413,-0.5454,0.2463
0.8452,-0.5496,0.2451
0.8452,-0.5508,0.2449
0.8433,-0.5474,0.2485
0.8413,-0.5471,0.2498
0.8396,-0.5505,0.2493
0.8372,-0.5515,0.2493
0.8364,-0.5513,0.2505
0.8376,-0.5496,0.2515
0.8362,-0.5466,0.2510
0.8374,-0.5442,0.2500
0.8384,-0.5447,0.2505
0.8401,-0.5464,0.2483
0.8411,-0.5476,0.2485
0.8411,-0.5486,0.2502
0.8428,-0.5500,0.2468
0.8452,-0.5496,0.2461
0.8455,-0.5481,0.2461
0.8435,-0.5493,0.2461
0.8447,-0.5500,0.2495
0.8455,-0.5488,0.2515
0.8435,-0.5505,0.2524
