0.8325,-0.5906,0.0005
0.8328,-0.5898,0.0015
0.8340,-0.5908,0.0051
0.8320,-0.5938,0.0054
0.8333,-0.5916,0.0046
0.8354,-0.5857,0.0073
0.8374,-0.5820,0.0093
0.8379,-0.5830,0.0076
0.8374,-0.5850,0.0044
0.8362,-0.5872,0.0071
0.8335,-0.5879,0.0103
0.8362,-0.5857,0.0093
0.8362,-0.5896,0.0068
0.8296,-0.5906,0.0056
0.8281,-0.5859,0.0076
0.8308,-0.5833,0.0090
0.8315,-0.5854,0.0090
0.8330,-0.5874,0.0059
0.8345,-0.5850,0.0044
0.8347,-0.5850,0.0059
0.8374,-0.5840,0.0068
0.8362,-0.5845,0.0098
0.8340,-0.5867,0.0095
0.8301,-0.5901,0.0078
0.8269,-0.5935,0.0071
0.8271,-0.5945,0.0056
0.8293,-0.5945,0.0046
0.8328,-0.5933,0.0051
0.8342,-0.5957,0.0056
0.8340,-0.5977,0.0056
0.8354,-0.5950,0.0083
0.8376,-0.5950,0.0112
0.8374,-0.5925,0.0122
0.8347,-0.5925,0.0115
0.8345,-0.5967,0.0083
0.8347,-0.5959,0.0051
0.8333,-0.5928,0.0020
0.8337,-0.5862,0.0029
0.8342,-0.5811,0.0056
0.8352,-0.5815,0.0044
0.8374,-0.5864,0.0032
0.8359,-0.5942,0.0029
0.8301,-0.5979,0.0068
0.8279,-0.5986,0.0088
0.8328,-0.5969,0.0042
0.8416,-0.5898,-0.0007
0.8462,-0.5840,0.0024
0.8442,-0.5903,0.0146
0.8416,-0.5969,0.0208
0.8359,-0.5928,0.0154
0.8301,-0.5837,0.0149
0.8308,-0.5771,0.0186
0.8359,-0.5837,0.0127
0.8396,-0.5886,0.0044
0.8435,-0.5806,-0.0017
0.8513,-0.5745,-0.0088
0.8552,-0.5720,-0.0161
0.8528,-0.5667,-0.0198
0.8494,-0.5676,-0.0205
0.8467,-0.5823,-0.0247
0.8481,-0.5918,-0.0320
0.8494,-0.5828,-0.0322
0.8469,-0.5706,-0.0242
0.8481,-0.5662,-0.0139
0.8494,-0.5664,-0.0049
0.8494,-0.5601,0.0015
0.8513,-0.5544,-0.0061
0.8513,-0.5547,-0.0078
0.8489,-0.5525,-0.0051
0.8499,-0.5442,-0.0061
0.8547,-0.5361,-0.0083
0.8545,-0.5278,-0.0107
0.8469,-0.5249,-0.0129
0.8416,-0.5271,-0.0142
0.8418,-0.5308,-0.0203
0.8459,-0.5347,-0.0256
0.8511,-0.5359,-0.0325
0.8582,-0.5432,-0.0369
0.8667,-0.5513,-0.0325
0.8689,-0.5537,-0.0278
0.8677,-0.5613,-0.0229
0.8684,-0.5715,-0.0176
0.8645,-0.5837,-0.0134
0.8552,-0.5864,-0.0164
0.8477,-0.5701,-0.0203
0.8413,-0.5530,-0.0176
0.8386,-0.5513,-0.0129
0.8398,-0.5598,-0.0066
0.8469,-0.5657,-0.0039
0.8555,-0.5654,-0.0095
0.8604,-0.5637,-0.0139
0.8596,-0.5681,-0.0085
0.8567,-0.5786,-0.0037
0.8562,-0.5852,-0.0044
0.8550,-0.5798,-0.0027
0.8516,-0.5725,0.0010
0.8491,-0.5657,0.0044
0.8484,-0.5586,0.0046
0.8435,-0.5583,0.0024
0.8391,-0.5625,0.0044
0.8376,-0.5674,0.0078
0.8416,-0.5745,0.0032
0.8467,-0.5859,-0.0017
0.8472,-0.5950,-0.0024
0.8438,-0.5969,-0.0029
0.8418,-0.5945,-0.0017
0.8376,-0.5881,0.0005
0.8330,-0.5796,0.0042
0.8347,-0.5725,0.0027
0.8367,-0.5715,-0.0010
0.8389,-0.5776,-0.0022
0.8413,-0.5830,-0.0029
0.8425,-0.5854,0.0015
0.8428,-0.5842,0.0088
0.8455,-0.5798,0.0120
0.8477,-0.5762,0.0107
0.8457,-0.5750,0.0103
0.8450,-0.5764,0.0063
0.8450,-0.5781,0.0017
0.8440,-0.5757,-0.0007
0.8425,-0.5767,-0.0027
0.8398,-0.5784,-0.0024
0.8389,-0.5757,-0.0005
0.8406,-0.5742,0.0017
0.8401,-0.5781,0.0049
0.8374,-0.5823,0.0081
0.8408,-0.5845,0.0085
0.8447,-0.5847,0.0076
0.8440,-0.5803,0.0093
0.8406,-0.5789,0.0098
0.8391,-0.5789,0.0032
0.8403,-0.5774,-0.0002
0.8374,-0.5784,0.0022
0.8394,-0.5789,0.0020
0.8450,-0.5820,0.0002
0.8450,-0.5828,-0.0012
0.8423,-0.5847,0.0000
0.8423,-0.5869,0.0051
0.8450,-0.5847,0.0085
0.8452,-0.5837,0.0083
0.8428,-0.5828,0.0090
0.8408,-0.5847,0.0061
0.8381,-0.5864,0.0078
0.8369,-0.5876,0.0120
0.8362,-0.5847,0.0098
0.8391,-0.5820,0.0090
0.8445,-0.5808,0.0083
0.8455,-0.5796,0.0061
0.8445,-0.5847,0.0068
0.8416,-0.5901,0.0081
0.8389,-0.5898,0.0093
0.8391,-0.5884,0.0112
0.8389,-0.5874,0.0098
0.8364,-0.5850,0.0098
0.8379,-0.5801,0.0120
0.8376,-0.5767,0.0120
0.8408,-0.5779,0.0139
0.8411,-0.5813,0.0137
0.8425,-0.5852,0.0098
0.8442,-0.5891,0.0083
0.8455,-0.5881,0.0137
0.8464,-0.5845,0.0176
0.8462,-0.5854,0.0154
0.8418,-0.5825,0.0154
0.8364,-0.5798,0.0183
0.8364,-0.5806,0.0190
0.8379,-0.5776,0.0186
0.8376,-0.5789,0.0164
0.8411,-0.5803,0.0156
0.8423,-0.5830,0.0173
0.8394,-0.5876,0.0159
0.8374,-0.5884,0.0164
0.8376,-0.5874,0.0166
0.8386,-0.5847,0.0164
0.8386,-0.5859,0.0186
0.8391,-0.5854,0.0210
0.8396,-0.5796,0.0217
0.8406,-0.5767,0.0166
0.8403,-0.5750,0.0142
0.8381,-0.5801,0.0168
0.8394,-0.5852,0.0154
0.8411,-0.5857,0.0117
0.8398,-0.5845,0.0134
0.8394,-0.5815,0.0146
0.8413,-0.5813,0.0110
0.8420,-0.5798,0.0122
0.8413,-0.5808,0.0154
0.8420,-0.5837,0.0146
0.8450,-0.5852,0.0137
0.8450,-0.5874,0.0149
0.8401,-0.5894,0.0156
0.8362,-0.5889,0.0154
0.8347,-0.5830,0.0149
0.8379,-0.5813,0.0127
0.8398,-0.5811,0.0156
0.8367,-0.5806,0.0198
0.8359,-0.5845,0.0212
0.8364,-0.5869,0.0242
0.8396,-0.5847,0.0210
0.8418,-0.5825,0.0181
0.8411,-0.5823,0.0186
0.8386,-0.5835,0.0168
0.8386,-0.5789,0.0188
0.8406,-0.5789,0.0176
0.8396,-0.5830,0.0188
0.8359,-0.5872,0.0190
0.8352,-0.5833,0.0198
0.8384,-0.5779,0.0188
0.8403,-0.5732,0.0198
0.8423,-0.5730,0.0181
0.8413,-0.5779,0.0132
0.8364,-0.5845,0.0132
0.8342,-0.5894,0.0134
0.8345,-0.5869,0.0139
0.8347,-0.5850,0.0159
0.8337,-0.5847,0.0161
0.8364,-0.5806,0.0156
0.8423,-0.5764,0.0149
0.8386,-0.5774,0.0171
0.8357,-0.5789,0.0193
0.8408,-0.5776,0.0164
0.8425,-0.5781,0.0127
0.8408,-0.5825,0.0107
0.8425,-0.5854,0.0110
